seed,split_id,partition,day,source_file,attack_type,binary_class,rows
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day2,day2/03-11/MSSQL.csv,LDAP,DDoS,16
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day2,day2/03-11/MSSQL.csv,MSSQL,DDoS,8902
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day2,day2/03-11/NetBIOS.csv,BENIGN,BENIGN,1299
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day2,day2/03-11/NetBIOS.csv,NetBIOS,DDoS,5321
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day2,day2/03-11/UDP.csv,BENIGN,BENIGN,3083
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day2,day2/03-11/UDP.csv,MSSQL,DDoS,38
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day2,day2/03-11/UDP.csv,UDP,DDoS,5889
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_DNS.csv,BENIGN,BENIGN,3354
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_DNS.csv,DrDoS_DNS,DDoS,7858
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_LDAP.csv,BENIGN,BENIGN,1592
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_LDAP.csv,DrDoS_LDAP,DDoS,3428
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_MSSQL.csv,BENIGN,BENIGN,1986
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_MSSQL.csv,DrDoS_MSSQL,DDoS,7037
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_NetBIOS.csv,BENIGN,BENIGN,1687
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_NetBIOS.csv,DrDoS_NetBIOS,DDoS,6345
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_SNMP.csv,BENIGN,BENIGN,1493
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_SNMP.csv,DrDoS_SNMP,DDoS,8243
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_SSDP.csv,BENIGN,BENIGN,755
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_SSDP.csv,DrDoS_SSDP,DDoS,4112
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_UDP.csv,BENIGN,BENIGN,2127
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/DrDoS_UDP.csv,DrDoS_UDP,DDoS,4953
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/Syn.csv,BENIGN,BENIGN,381
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/Syn.csv,Syn,DDoS,2209
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/TFTP.csv,BENIGN,BENIGN,25095
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/TFTP.csv,TFTP,DDoS,31241
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/UDPLag.csv,BENIGN,BENIGN,3684
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/UDPLag.csv,UDP-lag,DDoS,528
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day1,day1/01-12/UDPLag.csv,WebDDoS,DDoS,1
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/LDAP.csv,BENIGN,BENIGN,5053
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/LDAP.csv,LDAP,DDoS,2981
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/LDAP.csv,NetBIOS,DDoS,307
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/Portmap.csv,BENIGN,BENIGN,4697
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/Portmap.csv,Portmap,DDoS,284
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/Syn.csv,BENIGN,BENIGN,31037
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/Syn.csv,Syn,DDoS,5701
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/UDPLag.csv,BENIGN,BENIGN,4016
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/UDPLag.csv,Syn,DDoS,891
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/UDPLag.csv,UDP,DDoS,179
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,train,day2,day2/03-11/UDPLag.csv,UDPLag,DDoS,3
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day1,day1/01-12/DrDoS_NTP.csv,BENIGN,BENIGN,14271
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day1,day1/01-12/DrDoS_NTP.csv,DrDoS_NTP,DDoS,1914
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day1,day1/01-12/DrDoS_UDP.csv,BENIGN,BENIGN,2127
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day1,day1/01-12/DrDoS_UDP.csv,DrDoS_UDP,DDoS,4953
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day2,day2/03-11/MSSQL.csv,BENIGN,BENIGN,2771
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day2,day2/03-11/MSSQL.csv,LDAP,DDoS,16
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day2,day2/03-11/MSSQL.csv,MSSQL,DDoS,8902
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day2,day2/03-11/UDP.csv,BENIGN,BENIGN,3083
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day2,day2/03-11/UDP.csv,MSSQL,DDoS,38
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,test,day2,day2/03-11/UDP.csv,UDP,DDoS,5889
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_DNS.csv,BENIGN,BENIGN,3354
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_DNS.csv,DrDoS_DNS,DDoS,7858
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_LDAP.csv,BENIGN,BENIGN,1592
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_LDAP.csv,DrDoS_LDAP,DDoS,3428
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_MSSQL.csv,BENIGN,BENIGN,1986
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_MSSQL.csv,DrDoS_MSSQL,DDoS,7037
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_NetBIOS.csv,BENIGN,BENIGN,1687
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_NetBIOS.csv,DrDoS_NetBIOS,DDoS,6345
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_SNMP.csv,BENIGN,BENIGN,1493
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_SNMP.csv,DrDoS_SNMP,DDoS,8243
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_SSDP.csv,BENIGN,BENIGN,755
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/DrDoS_SSDP.csv,DrDoS_SSDP,DDoS,4112
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/Syn.csv,BENIGN,BENIGN,381
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/Syn.csv,Syn,DDoS,2209
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/TFTP.csv,BENIGN,BENIGN,25095
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/TFTP.csv,TFTP,DDoS,31241
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/UDPLag.csv,BENIGN,BENIGN,3684
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/UDPLag.csv,UDP-lag,DDoS,528
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day1,day1/01-12/UDPLag.csv,WebDDoS,DDoS,1
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/LDAP.csv,BENIGN,BENIGN,5053
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/LDAP.csv,LDAP,DDoS,2981
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/LDAP.csv,NetBIOS,DDoS,307
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/NetBIOS.csv,BENIGN,BENIGN,1299
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/NetBIOS.csv,NetBIOS,DDoS,5321
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/Portmap.csv,BENIGN,BENIGN,4697
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/Portmap.csv,Portmap,DDoS,284
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/Syn.csv,BENIGN,BENIGN,31037
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/Syn.csv,Syn,DDoS,5701
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/UDPLag.csv,BENIGN,BENIGN,4016
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/UDPLag.csv,Syn,DDoS,891
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/UDPLag.csv,UDP,DDoS,179
333019,7c4b5e59e38fa1e946ebe02df0cbb8022d08b435d24bcce54ce99b48ddb4b4f6,train,day2,day2/03-11/UDPLag.csv,UDPLag,DDoS,3
