"relative_path","artifact_class","model_family","feature_set","training_seed","filename","size_bytes","sha256","required_preprocessing","required_feature_order","expected_software_versions","loading_command","smoke_test_result","redistribution_status"
"feature6/rf-seed307759.joblib","required for inference","rf","6","307759","rf-seed307759.joblib","6459071","3bc1434c23ff8f0718d04d072f1d5c452a7192bd39be3d61fe3645f2f2a15f90","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/rf-seed307759.metadata.json","required for reproducibility verification","rf","6","307759","rf-seed307759.metadata.json","1899","477ca8a8e2840fdf1afec3dde457df99cab27d33f82339f438aeda49ab0ddbd6","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/rf-seed333019.joblib","required for inference","rf","6","333019","rf-seed333019.joblib","6476511","b7371f3d09c5f5160b4516ed5723f2089cfd104cf3ffe725ec97c8df29c9c4b3","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/rf-seed333019.metadata.json","required for reproducibility verification","rf","6","333019","rf-seed333019.metadata.json","1899","4b242bbcf2d4fe746cfca31858c857e1735f4c4c4f6bbbe995611da48ece7e73","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed104729.csv","required for reproducibility verification","aggregate","6","104729","split_ids_seed104729.csv","17080724","5ecf559ef32f28b26aff0311ff4e287b4afaa1d1d1ea54dd99d2fee70f663c8c","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed130363.csv","required for reproducibility verification","aggregate","6","130363","split_ids_seed130363.csv","17080720","30400dc78898a2a84f97f266af26225d6c89395b4b2a8da6f4637a0d9b3970a9","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed155921.csv","required for reproducibility verification","aggregate","6","155921","split_ids_seed155921.csv","17080724","5430ecc71871804c9bff3558cbe1c10af279f437ae9ff7f9d0d650762da0e636","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed181081.csv","required for reproducibility verification","aggregate","6","181081","split_ids_seed181081.csv","17080724","512dc78eb19fc98d83fb366e8cd3e5f12db1bbf8b246f5556d149d6c85735ab6","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed206369.csv","required for reproducibility verification","aggregate","6","206369","split_ids_seed206369.csv","17080724","aba53a32cab7c5093bcb6b3cbee597457c46da901192fc93abe8f929ce9105da","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed231701.csv","required for reproducibility verification","aggregate","6","231701","split_ids_seed231701.csv","17080724","9b8851f1704f2817790d7dfae8057c302f3b79e6ce4a89b11d4494281eaa43fc","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed257053.csv","required for reproducibility verification","aggregate","6","257053","split_ids_seed257053.csv","17080724","a2d3e6e69a3a074720b41bf05d527a52d024382e1e2742e2033e6da8731c543e","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed282427.csv","required for reproducibility verification","aggregate","6","282427","split_ids_seed282427.csv","17080724","247e8352ad579657bb43bbbe5d62ad9584bcef654f562d8322f76b55cb1decd4","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed307759.csv","required for reproducibility verification","aggregate","6","307759","split_ids_seed307759.csv","17080720","45c4147f9b08e06b0c8b4a9579ae0b1d735e8731ac2715fa83a8e09d27ee7d50","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/split_ids_seed333019.csv","required for reproducibility verification","aggregate","6","333019","split_ids_seed333019.csv","17080260","50963742f0c89d68035dc5d42d0c576b93d0fb8bb54925a04a801eb1ed7e740e","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed104729.joblib","required for inference","xgboost","6","104729","xgboost-seed104729.joblib","427124","94f16f0b49ca1ea3a68db6fd86b17719b6db6a92ab23771a7370fd5ad8da8168","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed104729.metadata.json","required for reproducibility verification","xgboost","6","104729","xgboost-seed104729.metadata.json","3947","b75516843b5175006b316db073d08597258be1eac5efe53ae164feec73becbf3","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed130363.joblib","required for inference","xgboost","6","130363","xgboost-seed130363.joblib","432428","a06750b037a1506f7c807c23f60dc82d8183f6e20f866a912c2e8043183c95c3","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed130363.metadata.json","required for reproducibility verification","xgboost","6","130363","xgboost-seed130363.metadata.json","3947","0de153f9f60f15f1bda0ea81597227b2be98a1b35cad940559c8828fce84be2c","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed155921.joblib","required for inference","xgboost","6","155921","xgboost-seed155921.joblib","427124","0ec32bf2471eaeb7c6fd612c30f75d8dea9b2e89e6fdc21fe73499f90cf552f5","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed155921.metadata.json","required for reproducibility verification","xgboost","6","155921","xgboost-seed155921.metadata.json","3947","e167efe8c4e0364ca9d054fb96d032fd04137ecbe1991748b6b0ffe72c58371d","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed181081.joblib","required for inference","xgboost","6","181081","xgboost-seed181081.joblib","427124","3f2396d51ea67b89958a1ed03a2ad8997f4aae868bc320275f6fc034caffe66d","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed181081.metadata.json","required for reproducibility verification","xgboost","6","181081","xgboost-seed181081.metadata.json","3947","82586f09c20868d8a0b72fbaabb39c064a18f527e088f9da3bcfeab7764f4ff6","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed206369.joblib","required for inference","xgboost","6","206369","xgboost-seed206369.joblib","427124","c0ba0bc6b472ccc75d1083ca25650b55a69c782409135a6708e2aeb08e7aa087","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed206369.metadata.json","required for reproducibility verification","xgboost","6","206369","xgboost-seed206369.metadata.json","3947","8d9099aca26ba0132c7a09fc7f2da1e00abca24147750791c586944c7068ca56","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed231701.joblib","required for inference","xgboost","6","231701","xgboost-seed231701.joblib","427124","637c906964175aedc6ed5ad8723b9345b3d7142c7b74760aba444a86d500e1cb","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed231701.metadata.json","required for reproducibility verification","xgboost","6","231701","xgboost-seed231701.metadata.json","3947","7721c01695819c3700f25196601d5adf98c2726d1afb6691f64773d40b68d3a0","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed257053.joblib","required for inference","xgboost","6","257053","xgboost-seed257053.joblib","427124","0553586311348ce46170a991202bb42a4438717175dc1a3d22c1b14b09953438","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed257053.metadata.json","required for reproducibility verification","xgboost","6","257053","xgboost-seed257053.metadata.json","3947","9e123ca0da568c09f0c534450fbbc84ee5543b03fbb27e16345ea02c68e48559","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed282427.joblib","required for inference","xgboost","6","282427","xgboost-seed282427.joblib","427124","5d2cf924922d6df04bd0c4507861b85e14e808f8cfce0053c30c6c90908dcadd","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed282427.metadata.json","required for reproducibility verification","xgboost","6","282427","xgboost-seed282427.metadata.json","3947","ae1e1f598cbccf1da7cffa6cf8d0f492e6c0f00c353493cc1b95e9337a1dba2e","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed307759.joblib","required for inference","xgboost","6","307759","xgboost-seed307759.joblib","432428","52769eb43ca49b2df1b3e5f6743c972d32b224eaef9f70abe4deb9f29d99f219","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed307759.metadata.json","required for reproducibility verification","xgboost","6","307759","xgboost-seed307759.metadata.json","3947","690fbcf9c6bb2a8b7ea09a55d34fdf514e1233e4feaed84901ab0571308468f7","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed333019.joblib","required for inference","xgboost","6","333019","xgboost-seed333019.joblib","431680","572feccea1dbce7e18cc2ed672cef35ab10cc05e97f13d71f336829465ae8ebe","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature6/xgboost-seed333019.metadata.json","required for reproducibility verification","xgboost","6","333019","xgboost-seed333019.metadata.json","3947","a8bf98774dbd22573122c344bd166c736bcc7da32089c2a074de23997d1b1d5a","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed104729.metadata.json","required for reproducibility verification","hybrid","8","104729","hybrid-seed104729.metadata.json","949","c9b7c0be5b58895b164d71716b5b684c00ae3a9665af4ce84f0ccef138a67055","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed130363.metadata.json","required for reproducibility verification","hybrid","8","130363","hybrid-seed130363.metadata.json","949","bb98fcea05d623baae66267e57eeb0a803f0a3c2c69a5dfa494fd703ab2f4b3d","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed155921.metadata.json","required for reproducibility verification","hybrid","8","155921","hybrid-seed155921.metadata.json","949","f67cd57f0d8b78d40b43264a8b394c6ad23198783389763af501d71206545345","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed181081.metadata.json","required for reproducibility verification","hybrid","8","181081","hybrid-seed181081.metadata.json","949","166edd62565858bd4d85801910651e58df3983b298bef1d92df470baba381fa5","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed206369.metadata.json","required for reproducibility verification","hybrid","8","206369","hybrid-seed206369.metadata.json","949","be49b9fa3d9a6c9e331ff4e81798d2e5919ec30f7520721c14612e66e1262837","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed231701.metadata.json","required for reproducibility verification","hybrid","8","231701","hybrid-seed231701.metadata.json","949","a241b22227aebc60607ccb13e54eae5b7fb31bf4fe9f0dffa25f43a3bcd706d6","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed257053.metadata.json","required for reproducibility verification","hybrid","8","257053","hybrid-seed257053.metadata.json","949","2772666841086c016133aef054a698ec393105d6c732f909c398a99c6e4cc81e","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed282427.metadata.json","required for reproducibility verification","hybrid","8","282427","hybrid-seed282427.metadata.json","949","fd2e4c18c6e9cb999e9ff99509601cb0ddbb83849744c5e235de8f2131186d79","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed307759.metadata.json","required for reproducibility verification","hybrid","8","307759","hybrid-seed307759.metadata.json","949","8dea0af3d06c5857b75a851925a2ae98fbe473284302d0ce7a4f236dabc4bcc7","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/hybrid-seed333019.metadata.json","required for reproducibility verification","hybrid","8","333019","hybrid-seed333019.metadata.json","949","07f57535203626b2314705dfb69102195899f11f67b9472f5400a58ffe4ffb5d","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed104729.joblib","required for inference","mlp","8","104729","mlp-seed104729.joblib","39851","77925691875ee1ee5311ea6106b365c72a8a3c1c79a44087c0af78562483df7a","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed104729.metadata.json","required for reproducibility verification","mlp","8","104729","mlp-seed104729.metadata.json","2673","30436621bd7c8bf3bcd13e25407de7bd0105dadc833200e41e9f2054e617fb5e","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed130363.joblib","required for inference","mlp","8","130363","mlp-seed130363.joblib","39851","273fd1dfa1332ed542f38d8e15ad10d8e501c9d08d2e15d5403d2b7d80ab6c13","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed130363.metadata.json","required for reproducibility verification","mlp","8","130363","mlp-seed130363.metadata.json","2673","eedd969cb36bfb9a9ca74ada006bdee4c4f33d59cbd23fa321b9c98e2ac7b370","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed155921.joblib","required for inference","mlp","8","155921","mlp-seed155921.joblib","39851","36a6bcba819bc3967d40aa7eecdce65b06840509dd3462d968474f9777c8adda","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed155921.metadata.json","required for reproducibility verification","mlp","8","155921","mlp-seed155921.metadata.json","2673","ca98a034b5a7e2fa9c4bcf402c4a29d4e5bb0dca630a9b98fb35d9e3385acd8f","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed181081.joblib","required for inference","mlp","8","181081","mlp-seed181081.joblib","39851","96d4e85e27b59d80dcc780d473e41b9ebfd6c02e598111693b7ca3a949397e10","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed181081.metadata.json","required for reproducibility verification","mlp","8","181081","mlp-seed181081.metadata.json","2673","2075a687b4f49ebb87374a02cc719597d2b3aaba7492699e36ea68a471f4adec","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed206369.joblib","required for inference","mlp","8","206369","mlp-seed206369.joblib","39851","05b2770dd043fc1a3179c4df8df0f30535f2c70a143564a7238d9c498a8ef8e6","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed206369.metadata.json","required for reproducibility verification","mlp","8","206369","mlp-seed206369.metadata.json","2673","f613863f774a359616a6e7547dffbac43dea586a382683c2ed0ea4ceb5a45f5a","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed231701.joblib","required for inference","mlp","8","231701","mlp-seed231701.joblib","39851","a06fc39ead1210cca8f3dce4bf50485876a59814181eb25b3761bbf03ed59793","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed231701.metadata.json","required for reproducibility verification","mlp","8","231701","mlp-seed231701.metadata.json","2673","77433e9a928e8951c6f28760747fc420a10f8f2c8915a202249fe5c13008b773","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed257053.joblib","required for inference","mlp","8","257053","mlp-seed257053.joblib","39851","81a3b6a581db5ddcfdcb3497ae628df87f39036604c9f190602a182ce7d24596","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed257053.metadata.json","required for reproducibility verification","mlp","8","257053","mlp-seed257053.metadata.json","2673","a822035d89b00f603221384ecb1d180d8f2ebf6472519d8ad82d3afbe711088e","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
